web-scraper-order,web-scraper-start-url,dex#,Pokémon,Stamina,Attack,Defense,Product,MaxCP_Lv40,MaxCP_Lv50
"1631890503-436","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-428","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-316","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-589","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-276","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-472","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-147","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-319","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-245","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-502","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-320","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-268","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-779","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-114","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-32","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-526","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-27","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-365","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-703","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-534","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-640","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-709","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-466","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-155","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-458","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-186","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-755","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-647","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-556","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-649","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-736","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-599","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-548","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-214","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-325","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-290","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-304","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-129","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-565","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-6","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-148","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-259","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-708","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-506","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-513","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-264","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-413","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-693","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-524","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-658","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-410","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-86","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-301","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-734","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
"1631890503-659","https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_base_stats_(GO)","null","null","null","null","null","null","null","null"
